name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
La Maison de Maître,15,,,,,,,,"46.466758, - 0.811524",http://www.grandsgites.com/gite-85-maison-maitre-3480.htm,,,06.70.59.92.06,Gestion libre : None  Autres infos : Location serviettes : 8 €/pers.  Taxe de séjour : Incluse Location draps : 12 €/lit Ménage fin de séjour : 220 € Animaux : Non admis Chèques vacances : Oui,"
Bienvenue dans notre grande maison de maître. Ce gite de caractère est entièrement rénové, confortable et sans vis à vis. Le bâtiment date du début du XIXe siècle, au coeur de la ville de Fontenay le Comte. La hauteur sous plafond est de 3,85 m. Le parc arboré de 3400 m² et la grande terrasse sont à votre disposition."
Centre Mon Abri,135,437 km,437058,3 hours 59 mins,14322,3 hours 56 mins,14189,"5-7 Avenue André Antoine, 44510 Le Pouliguen, France","47.268743, -2.428003",http://www.grandsgites.com/gite-44-mon-abri-3150.htm,,,01.47.34.00.10,"Nuit + Petit-déj : 29,60 à 38,60 €/adulte Demi-pension : 35,50 à 46,50 €/adulte Pension complète : 40,80 à 48,50 €/adulte  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Entièrement rénové et rendu accessible, le centre  d’hébergement Mon Abri dispose du confort nécessaire pour accueillir tous les publics. Situé dans la presqu’île guérandaise, entre la Baule et le Croisic, le centre se trouve à deux pas de la mer et à proximité de Guérande... Le Centre Mon Abri à une capacité de 135 couchage et dispose de toutes les salles adaptées à vos besoins : salles de réunions, salle de conférence, restauration, salles d’activités, bibliothèque, salle informatique, lingerie."
Gite de la Ferme de Sans Souci,15,403 km,402580,3 hours 40 mins,13171,3 hours 37 mins,13036,"5 Les Biais, 44320 Saint-Père-en-Retz, France","47.192502, -2.008354",http://www.grandsgites.com/gite-44-ferme-sans-souci-3395.htm,,,06.32.22.15.37,Gestion libre : None  Taxe de séjour : Incluse Location draps : 8 €/pers. Ménage fin de séjour : 120 € Animaux : Non admis Chèques vacances : Non,"
Ancien corps de ferme en pleine nature offrant une salle pour réunions et événements de 50 personnes. Au dessus, 4 chambres et 3 salles d'eau avec douche et WC. La salle est accessible aux handicapés. Pas de voisinage. A 10 mn des plages de Pornic, Saint-Brévin et Tharon. A 20 mn de Saint-Nazaire."
Gîte La Tannerie,47,171 km,171441,1 hour 42 mins,6135,1 hour 41 mins,6078,"La Tannerie, 72450 Montfort-le-Gesnois, France","48.070655, 0.390978",http://www.grandsgites.com/gite-72-tannerie-3308.htm,,06.09.35.71.25,02.43.76.61.18,Gestion libre : None  Autres infos : Chalets de 4 places = 140 €  Taxe de séjour : Incluse Location draps : 9 € Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Oui,"
Gîte de séjour La Tannerie situé à Montfort-le-Gesnois dans la Sarthe à 15 km du Mans. C'est un endroit idéal pour organiser vos mariages, anniversaire ou autres évènement familiales ou professionnels. Salle de 130 personnes avec tables rondes ou rectangles, vaisselle à disposition, cuisine professionnel, armoire frigorifique, accès Wifi. A l'extérieur barbecue, terrain de boule, espace vert. Location du vendredi 14h au lundi matin 8h."
Le Haut Aulnay,22,325 km,325262,3 hours 1 min,10883,3 hours 0 mins,10793,"201 Le Bois du Pin, 44540 Le Pin, France","47.6065464,-1.1399710",http://www.grandsgites.com/gite-49-haut-aulnay-826.htm,,,02.41.94.18.09,"Gestion libre : Un devis détaillé et adapté à votre événement vous sera expédié sur simple demande.  Taxe de séjour : Incluse
 Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Admis 3 € Chèques vacances : Oui","
Le Haut Aulnay, situé au milieu du Grand Ouest, vous accueillera dans un cadre verdoyant, sans voisinage dans de grandes pièces à vivre. Sa piscine intérieure chauffée, son salon et ses espaces ouvrant sur la nature vous permettrons de vite vous sentir chez vous... chez nous. 
Le temps d'un week-end, d'une semaine en groupe ou entre amis."
Gîte de Valifer,25,218 km,218274,1 hour 55 mins,6902,1 hour 54 mins,6846,"Valifer, 72350 Saint-Denis-d'Orques, France","48.030769,-0.242466",http://www.grandsgites.com/gite-72-valifer-152.htm,,,06.95.87.94.15,"Gestion libre : None  Autres infos : Location forfaitaire pour un week-end ordinaire (du vendredi 17h au dimanche 18h, horaires flexibles selon disponibilités), un week-end prolongé (Pentecôte, Nouvel An, etc...), un midweek (lundi au vendredi) ou à la semaine.   Taxe de séjour : Non incluse Location draps : Non Ménage fin de séjour : 80 € Animaux : Oui Chèques vacances : Oui","
Ferme de charme rénovée, isolée en pleine campagne, à 2 h de Paris et 35 mn du Mans. Grande salle accueillant jusqu’à 30 personnes et hébergements pour 25 personnes (6 chambres et studios). Service traiteur proposé et loisirs de groupe au gite. "
Ethic Etapes Lac de Maine,155,277 km,276530,2 hours 25 mins,8678,2 hours 24 mins,8610,"49 Avenue du Lac de Maine, 49000 Angers, France","47.465850, -0.589691",http://www.grandsgites.com/gite-49-lac-de-maine-3392.htm,,,02.41.22.32.10,"Nuit + Petit-déj : 19,85 € Demi-pension : 29,56 € Pension complète : 39,67 €  Autres infos : Tarifs 2017 ""groupe"" à partir de 10 personnes (hébergement en chambres à 4 lits).  Taxe de séjour : 0,40 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Implanté au coeur d'un parc de plus de 200 hectares, à 5 minutes du centre ville d'Angers et sur l'itinéraire de la Loire à vélo, éthic étapes Lac de Maine profite d'une situation exceptionnelle et vous propose hébergement et restauration adaptés à chacun. Et parce que l'on ne peut pas tous choisir son heure d'arrivée, l'accueil se fait 24h24h."
La Boussinière,75,283 km,283052,2 hours 31 mins,9083,2 hours 30 mins,9022,"La Boussinière, 49350 Gennes, France","47.348114,-0.243321",http://www.grandsgites.com/gite-49-boussiniere-1867.htm,,06.81.45.71.79,02.41.67.70.05,"Gestion libre : Grand gite :
  Autres infos : Groupes scolaires : nous consulter (tarifs spéciaux)  Taxe de séjour : 0,30 €/pers./nuit Location draps : Non inclus Ménage fin de séjour : 100 € Animaux : Admis Chèques vacances : Non","
La Boussinière, un bâtiment des années 70 de 300m² dans une propriété de 11 hectares situé sur le parcours de la Loire à vélo. Cuisine équipée pour 60 personnes, parking privé. Le gite est tout indiqué pour les réunions de famille, groupes, associations."
Villa Les Sables,15,435 km,435463,3 hours 49 mins,13754,3 hours 47 mins,13604,"9-11 Avenue Jean Jaurès, 85100 Les Sables-d'Olonne, France","46.500213, -1.779820",http://www.grandsgites.com/gite-85-villa-sables-2708.htm,,,06.67.03.09.23,Gestion libre : None  Taxe de séjour : Incluse Location draps : 100 € Ménage fin de séjour : 80 € Animaux : Admis Chèques vacances : Non,"
Idéalement placée en centre-ville et à proximité de la plage (400 m), grande maison très confortable de 6 chambres (jusqu'à 15 personnes), 2 salons (TV, WIFI, HIFI), 1 salle à manger, 1 cuisine indépendante (entièrement équipée), 1 arrière cuisine, 3 salles de bain (entièrement refaites en 2014), 3 toilettes indépendants, 1 véranda (autre coin repas). 3 des 6 chambres sont de plein pied et donnent directement sur le patio. La maison est entièrement tournée sur un joli patio fleuri, clos, calme, sans vis à vis et ensoleillé toute la journée. C'est un endroit idéal pour les repas et le repos à l'abri de l'agitation de la ville. Il est équipé d'une grande table pour les repas, d'un barbecue (plancha), de fauteuils de jardin et de transats. Ce patio est tout à fait adapté pour la journée et les longues soirées conviviales. A pied: plage à 8 m, port à 6 mn, gare à 3 mn, commerces à 1 mn. Le stationnement autour de la maison est entièrement gratuit (loueur de vélo à 50 m). "
Gîte SO'délices,15,427 km,426614,3 hours 48 mins,13690,3 hours 46 mins,13539,"2 La Lande, 85670 Saint-Étienne-du-Bois, France","46.816446,-1.589387",http://www.grandsgites.com/gite-85-so-delices-2704.htm,,06.31.19.45.72,02.51.31.29.66,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 120 € Animaux : Non admis Chèques vacances : Oui,"
Grand gîte familial, confortable, moderne et chaleureux aménagé en 2014 dans une ancienne ferme typiquement vendéenne, réparti dans 2 bâtiments : l'un avec les pièces de vie et salle de jeux spécifique pour enfants et 2 chambres à l'étage, l'autre disposant des couchages supplémentaires et d'un espace détente avec spa-jacuzzi et salon-bibliothèque. A l'extérieur, espace clos et sécurisé de 1000 m² avec parking privatif, espace engazonné avec jeux pour enfants (pour l'été 2015 : balançoire, table de ping-pong, 2 terrasses en bois exposées au Sud et à l'Est. A proximité immédiate : centre équestre (à 200 mètres), sentiers de randonnées pédestres, cyclables, pêche, tennis, terrain multisport, à 15 minutes de sites touristiques et ludiques, à 35 minutes des plages vendéennes, à 45 minutes de Nantes et le Puy du Fou. Le Gîte SO'délices accueille les familles et amis qui souhaitent se retrouver pour passer un moment convivial. L'esprit gourmand du gîte, ses chambres ""Pomme d'Amour"", ""Pain d'épices"", ""Roses des Sables"" sauront vous séduire.

 "
Château le Breil,29,320 km,319988,2 hours 55 mins,10499,2 hours 53 mins,10394,"Le Breil, 49310 La Salle-de-Vihiers, France","47.167456,-0.660173",http://www.grandsgites.com/gite-49-chateau-breil-1143.htm,,,02.41.29.61.83,Gestion libre : None  Autres infos : Gestion libre : mise à disposition grande cuisine  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Sur demande Chèques vacances : Non,"
Entre Angers, Saumur, Cholet, le château du Breil, tout en luminosité vous propose un séjour de la vie de châtelain. Au soleil du matin en pleine campagne, dans un parc de 10 ha le château du Breil se présente à vous romantique et raffiné. Sous la lumière du soir, vous pouvez l’apercevoir robuste, imposant, fort. C’est une œuvre vivante de l’architecte René Hodé. A l’intérieur, il vous accueille dans une atmosphère authentique, la luminosité et la grandeur des pièces du château vous permettent de vous plonger dans l’ambiance de la vie de château. L’entrée et l’escalier en fer forgé vous conduiront à vos chambres d’une façon noble et élégante.
Nous vous proposons le château et le pavillon, un parc, un bois et la piscine. On peut se restaurer dans la grande galerie suivant le climat. La pergola possède un grand barbecue."
Les Peupliers,21,285 km,284718,2 hours 31 mins,9056,2 hours 29 mins,8955,"La Morinais, 53500 Montenay, France","48.291347, -0.873964",http://www.grandsgites.com/gite-53-peupliers-2381.htm,,06.31.59.02.67,02.43.05.84.10,Gestion libre : None  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 85 € facultatif Animaux : Admis Chèques vacances : Non,"
Bienvenue au gite Les Peupliers. Nous vous accueillons le temps d'un week-end, d'une semaine ou selon votre convenance. Nous sommes situés aux portes de la Bretagne dans un petit village où nature, calme et confort font bon ménage. Le gite est adapté pour les fêtes, anniversaires, mariages, cousinades, sono incorporée avec jeux de lumières intérieure et extérieure, possibilité feux de camp et feux d'artifice, nous sommes dans un gite isolé, tout est permis."
La Frapperie,24,363 km,362567,3 hours 10 mins,11415,3 hours 8 mins,11299,"La Frapperie, 85500 Beaurepaire, France","46.900386,-1.066909",http://www.grandsgites.com/gite-85-frapperie-981.htm,,07.87.20.67.14,02.51.66.62.05,"Gestion libre : None  Autres infos : Les charges sont comprises.  Taxe de séjour : 0,65 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : De 60 à 90 € Animaux : Non admis Chèques vacances : Oui","
Location du vendredi au vendredi.
A 16 km du Puy du Fou, au coeur du Bocage Vendéen, La Frapperie vous ouvre les portes de ses 3 gîtes et offre donc la possibilité de vous accueillir plus nombreux. Ces anciennes maisons d'habitation de ferme ont été rénovées en conservant leur caractère. L'ensemble des gîtes profite de la piscine chauffée de mi-mai à fin septembre."
Gites le Vivier,15,426 km,426489,3 hours 49 mins,13749,3 hours 46 mins,13586,"Le Vivier, 85670 Grand'landes, France","46.815195, -1.639663",http://www.grandsgites.com/gite-85-le-vivier-2484.htm,,06.22.11.86.32,02.51.07.75.20,Gestion libre : None  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : 140 € Animaux : Admis Chèques vacances : Oui,"
En totale communion avec la nature, à 30 mn des plages de l'Atlantique, et à 1 h du Puy du Fou, vous profiterez de ces deux gîtes indépendants pouvant accueillir 5 et 10 personnes et bénéficierez de tout le confort moderne. Dans le plus grand gite, une pièce à vivre de 65m². "
Moulin du Chapitre,25,302 km,301570,2 hours 42 mins,9720,2 hours 41 mins,9650,"1B Rue du Chapitre, 49750 Chanzeaux, France","47.263998,-0.645962",http://www.grandsgites.com/gite-49-moulin-chapitre-2766.htm,,,02.41.74.01.42," Autres infos : A partir de 60 €, nous consulter pour un devis.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Non","
Au cœur du Pays du Layon et de l’Anjou, à 25 km d’Angers, 25 km de Cholet. Le Moulin du chapitre, vous accueille toute l'année à Chanzeaux et vous invite à découvrir la région de la Loire, avec ses vignobles, ses châteaux et à seulement 40 minutes du Puy Du Fou. Hébergement en gîte (180m²) de 10 personnes avec cuisine équipée (lave vaisselle, four, micro-ondes, congélateur..), 2 salles d'eau, WC, 3 chambres, jardin et terrasse, barbecue, salon de jardin. Autres logements possibles en gîtes ou en chambres d’hôtes. Chaque chambre est équipée d’une douche et toilettes, le tout dans un seul bâtiment rénové avec passion. Capacité totale du moulin (env. 700m²) en 8 chambres dont 2 suites, 25 couchages."
Gite du Chêne Blanc,15,393 km,393321,3 hours 35 mins,12882,3 hours 33 mins,12770,"Le Chêne Blanc, 44630 Plesse, France","47.566707,-1.888657",http://www.grandsgites.com/gite-44-chene-blanc-1788.htm,,,02.40.51.90.77,Gestion libre : None  Taxe de séjour : Non incluse Location draps : 6 €/lit fait Ménage fin de séjour : 95 € Animaux : Non admis Chèques vacances : Oui,"
Chantal et Yves-Albert vous accueillent sur leur ferme laitiére en agrobiologie dans un gite spacieux un espace
calme et verdoyant. La salle peut accueillir les groupes, les fêtes de famille, vacances. Profitez pleinement de vos vacances grace aux activités alentours (mer à 45 minutes, Nantes, 
canal de Nantes,  Brest à 8 km, étang avec plage à 4 km) "
